Date,close,1_day_chg%,2_day_chg%,3_day_chg%,4_day_chg%,5_day_chg%,6_day_chg%,7_day_chg%,8_day_chg%,9_day_chg%,10_day_chg%,11_day_chg%,12_day_chg%,13_day_chg%,14_day_chg%,15_day_chg%,16_day_chg%,17_day_chg%,18_day_chg%,19_day_chg%,20_day_chg%,nextWeekChg%
2011-01-19,134.50152587890625,1.1382263074135812,0.593011673990107,-0.37374431494525684,-1.3220729469740178,-1.1652591427572245,2.0787621623017616,2.414927285184598,0.9740238540708823,0.9740238540708823,0.5387881134021333,0.5387881134021333,3.7819633713986445,,,,,,,,,-3.5369812127298395
2011-01-20,131.97872924804688,-1.8756639483262671,-0.7587869414112158,-1.2937751805145559,-2.2423980758971784,-3.17293924966332,-3.019066745438226,0.1641076215257442,0.4939674163918273,-0.919909508534289,-0.919909508534289,-1.3469816893250885,-1.3469816893250885,1.835362499576143,,,,,,,,-2.184589885168353
2011-01-21,131.3300018310547,-0.49153937205512754,-2.3579836935879284,-1.2465965768992948,-1.7789551381715785,-2.72291517853106,-3.6488823760549627,-3.4957662157709013,-0.3282384041017328,0.0,-1.4069271631676927,-1.4069271631676927,-1.8319001160428061,-1.8319001160428061,1.3348015982156625,,,,,,,-2.1405061065944975
2011-01-24,129.4559326171875,-1.4269924524009547,-1.9115175947162832,-3.7513278966525454,-2.655800190236002,-3.18056203501923,-4.1110518368491,-5.023805552352623,-4.8728743481192165,-1.7505469192502732,-1.4269924524009547,-2.8138428711394714,-2.8138428711394714,-3.2327514920523104,-3.2327514920523104,-0.11123837224635835,,,,,,-0.4454489992013255
2011-01-25,129.74423217773438,0.22270092588139168,-1.2074694519233153,-1.693073636216702,-3.5369812127298395,-2.4390137559678227,-2.964944250238055,-3.897506261471828,-4.812292687950793,-4.661025358528126,-1.5317444775660327,-1.2074694519233153,-2.5974083993849484,-2.5974083993849484,-3.017249933675159,-3.017249933675159,0.11121482475011657,,,,,-1.3333069894358562
2011-01-26,129.74423217773438,0.0,0.22270092588139168,-1.2074694519233153,-1.693073636216702,-3.5369812127298395,-2.4390137559678227,-2.964944250238055,-3.897506261471828,-4.812292687950793,-4.661025358528126,-1.5317444775660327,-1.2074694519233153,-2.5974083993849484,-2.5974083993849484,-3.017249933675159,-3.017249933675159,0.11121482475011657,,,,0.388878265085002
2011-01-27,129.0955352783203,-0.4999813005370668,-0.4999813005370668,-0.27839383764119985,-1.7014136309910666,-2.184589885168353,-4.019278268599747,-2.92680044380752,-3.450101383952575,-4.378000759514277,-5.288213424920995,-5.137702403859256,-2.0240673421432542,-1.7014136309910666,-3.084403143626502,-3.084403143626502,-3.502145548753377,-3.502145548753377,-0.38932252911412224,,,-0.05582475070639026
2011-01-28,128.5188751220703,-0.44669256377206645,-0.9444404850193822,-0.9444404850193822,-0.7238428368425143,-2.1405061065944864,-2.6215240483744573,-4.448017015228666,-3.3604192076406525,-3.8813826013999297,-4.805137119451707,-5.711283932567546,-5.561445233044537,-2.461718547612224,-2.1405061065944864,-3.5173179079192374,-3.5173179079192374,-3.93319428878669,-3.93319428878669,-0.8342760180995445,,0.6169106903047838
2011-01-31,128.8792724609375,0.2804236642476532,-0.16752153117964852,-0.6666652553864449,-0.6666652553864449,-0.4454489992013255,-1.8660849280043745,-2.3484517579223763,-4.1800666432814655,-3.089418954069134,-3.6118432524665844,-4.53818819678653,-5.446876059999173,-5.296617177304508,-2.188198124719243,-1.8660849280043745,-3.246757635432207,-3.246757635432207,-3.6638002320856233,-3.6638002320856233,-0.5561918612317807,-1.3981856051313746
2011-02-01,128.01434326171875,-0.6711158301121678,-0.39257413346666103,-0.8375130977772316,-1.3333069894358673,-1.3333069894358673,-1.1135753505647772,-2.52467716676138,-3.003806756524585,-4.823129384441338,-3.739801204522064,-4.2587194307526115,-5.178847527509789,-6.081437042626103,-5.932186571079345,-2.8446286108222085,-2.52467716676138,-3.8960839610876152,-3.8960839610876152,-4.310327718856577,-4.310327718856577,-5.574346794368412
2011-02-02,130.248779296875,1.7454575621952406,1.0626276900752796,1.346031213828769,0.8933260287184774,0.388878265085002,0.388878265085002,0.6124452264632874,-0.8232867730943894,-1.310779366514836,-3.1618574988212855,-2.0596202852622203,-2.587596008914117,-3.5237845511180255,-4.44212838318151,-4.290272807992535,-1.1488228338309314,-0.8232867730943894,-2.2186308910206454,-2.2186308910206454,-2.6401050977855167,-6.530131734080102
2011-02-07,129.02346801757812,-0.9407468430118859,0.7882903822708842,0.11188421061605336,0.3926216246668446,-0.055824750706379156,-0.5555269379288408,-0.5555269379288408,-0.3340631756817314,-1.7562885717794519,-2.2391950940173877,-4.0728592672324755,-2.9809913154624668,-3.504000124162243,-4.43138150221073,-5.341086043666088,-5.19065904500664,-2.0787621623017505,-1.7562885717794519,-3.138506033967181,-3.138506033967181,-5.363127421300851
2011-02-08,129.3117218017578,0.22341190219783424,-0.7194366812308894,1.0134634190066105,0.3355460754570716,0.6169106903047838,0.16746243235401526,-0.33335614903025057,-0.33335614903025057,-0.11139761037922691,-1.5368004272879099,-2.02078582017301,-3.858546617397407,-2.76423930266686,-3.288416575294817,-4.217869833720622,-5.129606763396433,-4.978843692917856,-1.8599944621928821,-1.5368004272879099,-2.9221059278004224,-6.075786945253759
2011-02-09,127.07730102539062,-1.7279336669823953,-1.5083821742586823,-2.434938959585675,-0.7319822235953621,-1.3981856051313746,-1.121682784190603,-1.5633648743765827,-2.055529642882592,-2.055529642882592,-1.8374064005476698,-3.238179202292868,-3.713801648631032,-5.519807158321588,-4.4444087481025125,-4.959528585162065,-5.872921507816664,-6.768904228130291,-6.620746243503895,-3.5557886586590426,-3.238179202292868,-4.991505904441052
2011-02-10,120.87837982177734,-4.878071184699384,-6.521715017382002,-6.3128734027604105,-7.1942320885325035,-5.574346794368424,-6.208052300718236,-5.945037484210658,-6.365174007627294,-6.833330628379574,-6.833330628379574,-6.625847593076117,-7.958289700416287,-8.410710945251655,-10.12861822057991,-9.105678510330462,-9.595670435051728,-10.464507400743239,-11.316783446157363,-11.175852713486856,-8.260405941411575,-0.7155682823236975
2011-02-11,121.7433624267578,0.7155809055811257,-4.197396825076638,-5.8528022591816775,-5.642466213842967,-6.530131734080113,-4.898654850058682,-5.536895032009548,-5.271998131696199,-5.695141071851772,-6.166647731990372,-6.166647731990372,-5.957679987703957,-7.29965679634218,-7.755315481218384,-9.485515772984476,-8.45525610149287,-8.948754314866337,-9.823808511984966,-10.682183282042912,-10.540244075959325,1.1249380058313774
2011-02-14,122.10377502441406,0.29604291393963145,1.0137422460852363,-3.9137800070075723,-5.574086151597257,-5.363127421300851,-6.253420812410148,-4.617114056681004,-5.257243703464454,-4.99156259464848,-5.415958219494222,-5.888860741688918,-5.888860741688918,-5.679274363203124,-7.0252239990900245,-7.482231629214564,-9.217554056341392,-8.18424437409715,-8.679203553961734,-9.556848287024057,-10.417764214763814,0.35419040755453324
2011-02-15,121.45501708984376,-0.531316852767727,-0.23684686472127403,0.4770392099204379,-4.424302287017811,-6.075786945253747,-5.865949074243792,-6.751512186527053,-5.123899404354071,-5.7606279344446065,-5.496358434134385,-5.918499173502911,-6.388889084900018,-6.388889084900018,-6.1804162741642354,-7.519214652805905,-7.973794124373146,-9.699896490994798,-8.67207695723361,-9.164406335561248,-10.03738799424938,-1.0088978496109902
2011-02-16,120.7342300415039,-0.5934600855612815,-1.121623784879966,-0.828901358676537,-0.11925191294420712,-4.991505904441063,-6.63318966041121,-6.424597093410089,-7.304904742089491,-5.6869511921262,-6.319900992537264,-6.057199826229698,-6.476835328805186,-6.9444336638316395,-6.9444336638316395,-6.737198056016814,-8.068051200655102,-8.51993292450145,-10.235791562541262,-9.214071727464546,-9.703479327442322,-0.8358295612660882
2011-02-17,120.01341247558594,-0.5970283370922869,-1.186945297773434,-1.7119557101409555,-1.4209809197709755,-0.7155682823236975,-5.558733536836202,-7.190615975577764,-6.983268765310713,-7.8583207278739025,-6.250026819084886,-6.879197729827924,-6.618064963925086,-7.035195123637694,-7.500001764100272,-7.500001764100272,-7.2940034115886565,-8.616910985828374,-9.066094847733208,-10.771709323479485,-9.756089445343862,-1.4414320603966968
2011-02-18,123.11289978027344,2.5826174264630852,1.9701701314961184,1.36501787258676,0.8264484498186953,1.1249380058313774,1.8485687529818495,-3.119676931386106,-4.79370465036999,-4.581002454917293,-5.4786536619562565,-3.828823674410109,-4.4742436627362325,-4.206366836514985,-4.634269872423369,-5.111080690181891,-5.111080690181891,-4.899762188320067,-6.256835404108108,-6.717619966707355,-8.46728393913253,-3.3372531876806666
2011-02-21,122.5362548828125,-0.46838706462938307,2.102133715879284,1.4925550448196212,0.8902372408122972,0.35419040755453324,0.6512818770975759,1.3715232314327253,-3.573451832810648,-5.239638622500509,-5.027932696617499,-5.921379421517193,-4.279277024221095,-4.9216739488093575,-4.655051822991274,-5.080950616430302,-5.555528113995689,-5.555528113995689,-5.34519940066176,-6.695916261049495,-7.154542568361721,-0.8823819481040718
2011-02-22,120.22966003417967,-1.8823774652152903,-2.341947717290105,0.18018615930759374,-0.4179179402152844,-1.0088978496109902,-1.5348542580765123,-1.2433551714072233,-0.5366714780212445,-5.388563445994787,-7.023386311027124,-6.815665489785461,-7.692294174871939,-6.081102343058298,-6.711406932700892,-6.449803641696472,-6.8676854122231905,-7.333329569919423,-7.333329569919423,-7.126960036888164,-8.452251307477098,1.7385969006917135
2011-02-23,119.72509765625,-0.41966547837383184,-2.294143255194925,-2.7517848495729025,-0.24023549817366874,-0.8358295612660993,-1.4243293319979422,-1.9480784829858488,-1.657802717353074,-0.9540847314695511,-5.785614983805498,-7.4135770616407415,-7.206727972977223,-8.07967775009888,-6.475247534193739,-7.102906953064991,-6.842401520763208,-7.2585295857586,-7.722219595672919,-7.722219595672919,-7.516716124329681,0.6020477921834244
2011-02-24,118.28350067138672,-1.204089211939785,-1.6187015435622842,-3.470608935692465,-3.9227401170031873,-1.4414320603966968,-2.029854639628481,-2.611268348108653,-3.1287110920718897,-2.8419305056179733,-2.1466859120849446,-6.92004022988092,-8.52840019196247,-8.324041750860545,-9.186480433890221,-7.601368989127899,-8.221470828648803,-7.9641021141538815,-8.37521962601081,-8.83332639453891,-8.83332639453891,1.5844005816692652
2011-02-25,119.00431060791016,0.6093917853564168,-0.6020350473292857,-1.0191739924417687,-2.882366756091992,-3.3372531876806666,-0.8408242436078184,-1.4328326217006304,-2.0177894175592237,-2.538385415098088,-2.249857211308326,-1.550375854334174,-6.3528186012287495,-7.970979776798193,-7.765375992143508,-8.633070305661306,-7.038299321965857,-7.662180011157638,-7.403242912858521,-7.816865741060863,-8.27776417460453,2.725640305798138
2011-02-28,121.45501708984376,2.05934261491425,2.6812838649983073,1.4449096032985942,1.0191803381260023,-0.8823819481040718,-1.3466360498279095,1.201202919341271,0.5970030604345311,0.0,-0.531316852767727,-0.23684686472127403,0.4770392099204379,-4.424302287017811,-6.075786945253747,-5.865949074243792,-6.751512186527053,-5.123899404354071,-5.7606279344446065,-5.496358434134385,-5.918499173502911,-0.35608233299948555
2011-03-01,122.3199691772461,0.7121583843362256,2.786166780344801,3.4125372371869744,2.167358032520794,1.7385969006917135,-0.17650752079313436,-0.6440678470270189,1.9219157709804868,1.3134130521204046,0.7121583843362256,0.17705771405414072,0.4736247948098127,1.192594868986685,-3.7436519423669545,-5.406897787062547,-5.195565538060675,-6.087435262296648,-4.448231299230898,-5.089494344933931,-4.823342827220012,1.0607056580469898
2011-03-02,120.4458999633789,-1.5321040599279412,-0.8308566831112363,1.2113757460588293,1.8281495557015415,0.6020477921834244,0.17985572706249453,-1.705907301828924,-2.166304117321971,0.36036596149697786,-0.23881386250269587,-0.8308566831112363,-1.3577590542992457,-1.0657356898282289,-0.3577809853474889,-5.218399358896308,-6.856162546478739,-6.648068127443773,-7.526273479425449,-5.912183826828333,-6.543622055373333,2.034701149705609
2011-03-03,120.15758514404295,-0.23937287979384214,-1.767809498112094,-1.0682407173357555,0.9691031612565348,1.5844005816692874,0.36123377325170125,-0.05994767856469796,-1.941196702187764,-2.40049145256509,0.12013046332328692,-0.4776150866765194,-1.0682407173357555,-1.5938818271441502,-1.3025574874103385,-0.5962974344933536,-5.4452808058656155,-7.079123632541728,-6.871527335110295,-7.747630501650438,-6.137404541937197,1.1997552906336528
2011-03-04,122.24794006347656,1.7396778712952088,1.496140674481694,-0.058885817462195345,0.652853206587789,2.725640305798138,3.35164191927646,2.1071959485638114,1.6786872962321508,-0.23528940035882906,-0.7025743998724909,1.8618982177056154,1.2537538206458088,0.652853206587789,0.11806763470962878,0.41446007951548847,1.1330067822868717,-3.800333279779944,-5.462599708563487,-5.2513919042840085,-6.142736443742159,-1.5330504699349379
2011-03-07,121.02253723144533,-1.002391395221014,0.7198480947877561,0.47875209387928663,-1.0606869463159696,-0.35608233299948555,1.69592732668713,2.315653953857999,1.0836822024739456,0.6594688840010354,-1.2353222748767823,-1.697923249764155,0.8408433149625472,0.23879490500937628,-0.35608233299948555,-0.8855072603222491,-0.5920858278792185,0.11925822457292679,-4.764630461214725,-6.410234474350496,-6.201143798927145,-0.8933933299736907
2011-03-08,123.61742401123048,2.1441351661820374,1.120251144553297,2.8794177771132246,2.6331523520650046,1.0607056580469898,1.780417946660151,3.876425467073541,4.509439870791776,3.2510529798488674,2.8177439544349703,0.8823259119939308,0.4098061469248959,3.0030072983531664,2.3880501567247636,1.780417946660151,1.2396414332921157,1.5393542178532726,2.265950448286591,-2.7226554122902313,-4.40354339976774,-4.723021964806929
2011-03-09,122.89661407470705,-0.5830973604966538,1.5485354101258952,0.5306216292018107,2.2795306075605426,2.034701149705609,0.4714233508556376,1.1869390161107107,3.270724771996769,3.900048085435359,2.648998815238368,2.2182164033144547,0.29408373239345753,-0.17568078239762475,2.40239948156431,1.791028138796924,1.1869390161107107,0.6493157563183027,0.9472809235436142,1.6696403905358315,-3.2898770409423905,-3.8709597316415434
2011-03-10,121.59918212890624,-1.0557100824699073,-1.632651625341175,0.4764772832006603,-0.5306902793073331,1.1997552906336528,0.9575105220501312,-0.5892635954603764,0.11869829877495519,2.180485318339054,2.8031648021063393,1.5653229851914974,1.1390883866237544,-0.7647310216902237,-1.2295361851347941,1.321327025546326,0.7164099916858735,0.11869829877495519,-0.4132492180581093,-0.11842969914545032,0.5963037461220511,-5.216363806109681
2011-03-11,120.37381744384766,-1.0077079990222115,-2.052779606544586,-2.623907263338665,-0.5360322155178787,-1.5330504699349379,0.17995726157902237,-0.059846387094264486,-1.5910335380958096,-0.890205832498725,1.1508043943464275,1.7672090871475143,0.5418411012369617,0.11990170281359624,-1.764732765035859,-2.2248540496685343,0.3003039083944392,-0.29851732812836707,-0.890205832498725,-1.41679287165406,-1.1249442726161574,-4.311355369628522
2011-03-14,119.94132995605467,-0.35928700856789897,-1.3633744436653217,-2.4046912446716417,-2.973766913992515,-0.8933933299736907,-1.8868294273295727,-0.17997631005070014,-0.41891837536822685,-1.9446041698593652,-1.2462944471609338,0.7873826950956175,1.4015727259152566,0.18060732798523826,-0.23981609699555984,-2.117679318043042,-2.57614744667638,-0.06006205310254975,-0.6567318027179692,-1.2462944471609338,-1.770989527495792,-1.6225736994265438
2011-03-15,117.77894592285156,-1.802868147281167,-2.1556776848142722,-3.141662747373475,-4.164205979462155,-4.723021964806917,-2.6801547734788156,-3.655680527871885,-1.9795997217653127,-2.214233976696778,-3.712413667971437,-3.026693548832904,-1.0296809239926374,-0.4265639296024082,-1.6255169312838214,-2.038360676251938,-3.8823684994376495,-4.332571052214417,-1.8618473607597164,-2.447759941514871,-3.026693548832904,2.0807743626211295
2011-03-16,118.13933563232422,0.30598822790341984,-1.502396483673052,-1.85628557685793,-2.8452876376374503,-3.8709597316415434,-4.4314856281171044,-2.382367503671845,-3.3608782520335057,-1.679668835970105,-1.9150210441002846,-3.417784988863093,-2.7299666468836303,-0.7268433985015976,-0.12188093710805425,-1.3245025938327104,-1.7386095920600697,-3.5882598621063355,-4.039839981696325,-1.561556166601763,-2.1492615708798235,0.9152095941564298
2011-03-17,115.2561264038086,-2.4405158646640834,-2.141995328006663,-3.9062461238029367,-4.25149849752533,-5.216363806109669,-6.217004209940158,-6.763850382986691,-4.7647413114542125,-5.719371349764679,-4.079192116218522,-4.308800516371447,-5.77488926865386,-5.103857242430488,-3.1496205347139927,-2.5594222781660236,-3.7326937625664303,-4.136694413805353,-5.94120367557035,-6.381762910700073,-3.963962005284294,2.6892169652034115
2011-03-18,115.18407440185548,-0.06251468290776607,-2.5015048668177386,-2.2031709493272156,-3.9663188293328044,-4.311355369628533,-5.2756174957247275,-6.2756323523797235,-6.822136666275169,-4.824277331439742,-5.778310585808811,-4.139156705109636,-4.3686215662992804,-5.833793797847053,-5.163181265167072,-3.21016624233168,-2.6203369463523196,-3.7928749638046044,-4.1966230553174615,-6.000004233839428,-6.44028805476029,4.3804542064739715
2011-03-21,117.99519348144533,2.440544922714216,2.3765045408868035,-0.12201029412209907,0.18360459664448214,-1.6225736994265327,-1.9760310114879553,-2.963826387944246,-3.9882470564097217,-4.548089053590365,-2.5014710641956373,-3.4787879287152212,-1.799629761205157,-2.0346948154139843,-3.5356252334678206,-2.8486461006704267,-0.8479668688553876,-0.2437425239403157,-1.4448968584444222,-1.8584986035052542,-3.705892109816822,0.7941100744051521
2011-03-22,120.22966003417967,1.8936928588415114,4.3804542064739715,4.315201096509114,1.7693720644925692,2.0807743626211295,0.2403925971394827,-0.11975811079949494,-1.126259297759702,-2.1700793472684055,-2.7405230323704455,-0.6551483842627936,-1.6509726284540283,0.05998363736281487,-0.1795328269911911,-1.7088862571878916,-1.0088978496109902,1.0296681019452691,1.6453346001313873,0.42143409177108904,0.0,-0.7194292539340896
2011-03-23,119.2205581665039,-0.839311919695096,1.0384869492597426,3.504376612487148,3.439671179652204,0.9152095941564298,1.2239982556786044,-0.6009369662774766,-0.9580648863958485,-1.9561183889220346,-2.991177532335043,-3.556833415592875,-1.4889615654770871,-2.4764277380876165,-0.7798317321505377,-1.0173379062695886,-2.5338552908323764,-1.8397419693967576,0.1817140551372498,0.7922131910184982,-0.4214149744898976,0.9673325599877547
2011-03-24,118.3556137084961,-0.7254994199908271,-1.558722136576629,0.30545331247533447,2.753452960498426,2.6892169652034115,0.18307033386828486,0.4896187354421322,-1.322076592063448,-1.6766135511927405,-2.667426181346899,-3.6949759766778834,-4.256528029783535,-2.203658577946488,-3.1839606892021255,-1.499673477447705,-1.7354565456510818,-3.2409716053848125,-2.551894072070282,-0.5451036992696445,0.06096626892175827,2.9232570883447107
2011-03-25,120.22966003417967,1.5834029894849388,0.8464159899892909,0.0,1.8936928588415114,4.3804542064739715,4.315201096509114,1.7693720644925692,2.0807743626211295,0.2403925971394827,-0.11975811079949494,-1.126259297759702,-2.1700793472684055,-2.7405230323704455,-0.6551483842627936,-1.6509726284540283,0.05998363736281487,-0.1795328269911911,-1.7088862571878916,-1.0088978496109902,1.0296681019452691,2.9976250642341995
2011-03-28,118.93220520019533,-1.0791470537432235,0.48716868903180277,-0.24186513697231904,-1.0791470537432235,0.7941100744051521,3.2540356102210177,3.189486677269815,0.6711308842456187,0.9791726936486445,-0.8413486462331865,-1.1976127984184126,-2.1932523574736518,-3.225808053671697,-3.7900958125526962,-1.7272254235196072,-2.7123032597191843,-1.0198107280357416,-1.2567424575214314,-2.769591915234848,-2.07715741193486,9.636375929664865
2011-03-29,119.36469268798828,0.3636420320845435,-0.7194292539340896,0.8525822712368347,0.12089737181324445,-0.7194292539340896,1.1606398245012528,3.6295106835233293,3.564727023520664,1.0372134303155756,1.3463754092139846,-0.480766111462716,-0.8383257898505359,-1.8375859128305527,-2.8738964155446634,-3.4402361618988686,-1.3698643090638174,-2.3585243023245828,-0.6598771564060413,-0.8976704692474913,-2.4160212834713146,9.118346777247632
2011-03-30,120.37381744384766,0.8454131059484782,1.212129415431007,0.11990170281359624,1.7052032194453393,0.9673325599877769,0.11990170281359624,2.0158651316389165,4.505608148472096,4.440276798917253,1.8913952745406082,2.2031709493272267,0.36058253477049274,0.0,-1.0077079990222115,-2.052779606544586,-2.623907263338665,-0.5360322155178787,-1.5330504699349379,0.17995726157902237,-0.059846387094264486,7.724547091557499
2011-03-31,121.8154525756836,1.1976318126725838,2.0531698549264066,2.4242780755935556,1.3189694964230059,2.9232570883447107,2.1765494551331033,1.3189694964230059,3.2376395864285756,5.75720055768516,5.691086779104393,3.1116790387244686,3.427188638176526,1.5625327985904214,1.1976318126725838,0.1778551820752261,-0.8797325354840346,-1.4577001987868488,0.6551799048154949,-0.3537789573946237,1.3797442996654974,7.6922913119547465
2011-04-01,123.8336944580078,1.6568028436870774,2.8742770542889096,3.7439896751556123,4.121246427375946,2.9976250642341995,4.62849253859976,3.8694134320870877,2.9976250642341995,4.948083734851938,7.509388863928734,7.442179710384367,4.820036269211547,5.140773240679408,3.2452237301180853,2.8742770542889096,1.8376047354765612,0.7624948745382998,0.17495142655428175,2.3228377877968054,1.297162466465962,6.519176422097539
2011-04-04,130.39295959472656,5.2968339234545025,7.041394862210759,8.323356659809079,9.239136513814405,9.636375929664865,8.453238208989022,10.17049002498338,9.371203758851077,8.453238208989022,10.507009436135029,13.20398264417193,13.133213533382971,10.372179508896462,10.709905385074103,8.713951765001493,8.323356659809079,7.231773529938801,6.099716885171946,5.48105223652009,7.742708571182155,0.16584297132749004
2011-04-06,130.248779296875,-0.11057368304215887,5.180403336058559,6.923035249531906,8.203579534755434,9.118346777247632,9.515146950845477,8.33331746912287,10.048670456537167,9.250267990667371,8.33331746912287,10.38481776578175,13.078808831211862,13.008117972435151,10.250136924959573,10.587489365197333,8.593742744554245,8.203579534755434,7.113203408555324,5.98239852051472,5.364417952150546,2.076081679628272
2011-04-07,129.67214965820312,-0.44271404444994333,-0.5527982022678124,4.714754918480724,6.449671955730074,7.724547091557499,8.635264530993169,9.030308014494093,7.853710657868507,9.561469536695654,8.766601710673495,7.853710657868507,9.896128674592152,12.57819306321939,12.507815162802615,9.762044084767485,10.097903018373033,8.112982994030272,7.724547091557499,6.638998213605429,5.513199557619486,2.3047367475960145
2011-04-08,131.18585205078125,1.1673303763128917,0.7194483963418818,0.6080791927103091,5.937122061125755,7.6922913119547465,8.982048452502745,9.903396973251311,10.303051919334806,9.112719784358436,10.840413851332297,10.036267291725443,9.112719784358436,11.178979567002578,13.892352507950534,13.821153064923998,11.04332976703093,11.38310928399,9.375018685257587,8.982048452502745,7.883827632748597,1.1799968269462058
2011-04-11,131.90663146972656,0.5494338053056991,1.7231778893256555,1.272835094348812,1.1608539906637905,6.519176422097539,8.283989166130912,9.580832668415429,10.507243389401676,10.90909417486352,9.712221952742173,11.449408554972251,10.640843742322726,9.712221952742173,11.789834465137595,14.518115594287128,14.446524957451423,11.65343935930807,11.99508573979684,9.975962012473815,9.580832668415429,0.4056968063305799
2011-04-12,130.6092071533203,-0.9835929414238831,-0.439563328244974,0.7226358918141829,0.2767226367809572,0.16584297132749004,5.471461321546944,7.218915492000644,8.503003333135384,9.420301943661414,9.818200153162394,8.633100281735695,10.353200039166888,9.552588212941405,8.633100281735695,10.690277544109051,13.391723492650076,13.320837016265008,10.555224010912934,10.893509981718562,8.894246212856105,-0.10621985477132778
2011-04-13,132.95285034179688,1.7943935497023444,0.793151079982235,1.3469427254484856,2.5299963733470987,2.076081679628272,1.9632123966099702,7.364034420277599,9.142844795649907,10.449974226178483,11.383732783803314,11.788770853109964,10.582405626032854,12.333370742559824,11.518392789366416,10.582405626032854,12.676496744508192,15.426417264898529,15.354258806153576,12.539019819423736,12.88337597186906,-1.2081442427912203
2011-04-14,132.66075134277344,-0.21970119352274775,1.5707500521344064,0.5717073240703252,1.1242822826818655,2.3047367475960145,1.8518193098768787,1.7391980020204922,7.128154355242078,8.903056662989206,10.207314314558014,11.139021393487102,11.543169589321266,10.339454761046296,12.086572986314081,11.273385549410776,10.339454761046296,12.428945136340875,15.172824048527001,15.100824122777134,12.29177024970165,0.05509511959609359
2011-04-15,132.7338409423828,0.05509511959609359,-0.1647271185619803,1.6267105783502878,0.6271174265003454,1.1799968269462058,2.3611016646595706,1.9079346915364503,1.7952513348358012,7.1871767400051745,8.96305693230146,10.268033166183255,11.20025357024177,11.604624432007782,10.40024641560857,12.148327217752053,11.334691754257854,10.40024641560857,12.490887998124368,15.236278653678736,15.164239059483675,-0.99010845692733
2011-04-18,132.4417724609375,-0.22004070655357033,-0.16506681864791872,-0.38440535839998624,1.4030904463465221,0.4056968063305799,0.9573596470373147,2.135865573320639,1.6836957520070417,1.5712603445606543,6.951321318971648,8.723293851945257,10.025398606901659,10.95556774659645,11.359048827861118,10.157320933358772,11.901555246154105,11.089710111882534,10.157320933358772,12.243362253364909,14.98271193192313,-0.6063916465354202
2011-04-19,130.47047424316406,-1.4884263334325687,-1.7051918961655255,-1.6510362540839707,-1.8671101012510016,-0.10621985477133888,-1.0887680252013032,-0.5453162794874178,0.6156484542480412,0.17020884762670718,0.059446958392861404,5.359429688505979,7.105027715677648,8.38775160057239,9.304075857846495,9.701551420447196,8.517710360382846,10.235983030349761,9.436221612843386,8.517710360382846,10.572702492055708,0.16790805417172816
