Date,Close,chg,nextWeekChg,signal,predictChg,PredClose,Predict,d_0,d_1,d_2,d_3,d_4,sum
2016-01-05,191.6999969482422,-0.005705425757801086,0.9368805892678576,False,0.9756485,187.0318187622306,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-06,190.10000610351562,-0.008346326918088343,0.9458179762174803,False,0.98010963,186.31884702820935,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-07,184.10000610351562,-0.03156233459946767,0.9766431129321094,False,0.9847538,181.29317829244064,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-08,186.5,0.013036359679069909,0.9404825409999162,False,0.98874885,184.40166023373604,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-11,182.10000610351562,-0.02359246057096176,0.9472816815939125,False,0.99206185,180.65446956080996,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-12,179.60000610351562,-0.013728720023100216,0.9860801786467698,False,0.99389887,178.50424285979534,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-13,179.8000030517578,0.0011135687162890928,0.9349277155191471,False,0.9940061,178.72229933101607,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-14,179.8000030517578,0.0,0.9037819646377994,False,0.9954826,178.98777875713768,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-15,175.39999389648438,-0.024471685654014363,0.9469784029841112,False,0.99806386,175.0603953598893,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-18,172.5,-0.016533603177864786,0.9791303993999093,False,0.9999041,172.48345658183098,0,0,0.0,0.0,0.0,0.0,0.0
2016-01-19,177.10000610351562,0.02666670204936583,0.9209486193251911,False,1.0021949,177.48871961979603,1,1,0.0,0.0,0.0,0.0,1.0
2016-01-20,168.10000610351562,-0.05081874471952008,0.9625222913562639,False,1.0062199,169.14556526165688,1,1,1.0,0.0,0.0,0.0,2.0
2016-01-21,162.5,-0.03331353896600786,0.9981538273737982,False,1.0093787,164.0240341424942,1,1,1.0,1.0,0.0,0.0,3.0
2016-01-22,166.10000610351562,0.022153883713942335,1.0252859530036662,True,1.0114521,168.00219646529513,1,1,1.0,1.0,1.0,0.0,4.0
2016-01-25,168.89999389648438,0.016857240759062808,0.9952635416111439,False,1.0125422,171.01837946866,1,1,1.0,1.0,1.0,1.0,5.0
2016-01-26,163.10000610351562,-0.03433977502997099,1.0331084837180027,True,1.012837,165.19372941938127,1,1,1.0,1.0,1.0,1.0,5.0
2016-01-27,161.8000030517578,-0.007970588615016538,1.0271940285135648,True,1.012299,163.78997184215223,1,1,1.0,1.0,1.0,1.0,5.0
2016-01-28,162.1999969482422,0.002472150117057925,1.0203452719719275,True,1.0107307,163.9405234963051,1,1,1.0,1.0,1.0,1.0,5.0
2016-01-29,170.3000030517578,0.049938386288011616,0.9806224134314614,False,1.0086616,171.77507828733178,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-01,168.10000610351562,-0.012918361179204196,0.9708506307117204,False,1.0080526,169.45364611295372,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-02,168.5,0.002379499595247303,0.9673590504451038,False,1.0084878,169.93019777536392,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-03,166.1999969482422,-0.013649869743369791,1.0078219198292926,True,1.0089891,167.693984624133,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-04,165.5,-0.00421177473583334,1.0211480362537764,True,1.0091796,167.01922249794006,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-05,167.0,0.009063444108761365,1.012574886847399,True,1.0092942,168.55212342739105,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-11,163.1999969482422,-0.022754509291962988,1.0477941372402815,True,1.008633,164.60890538442072,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-12,163.0,-0.0012254715194977006,1.0503067297438171,True,1.0068879,164.1227297782898,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-15,167.5,0.027607361963190247,1.0370149071536847,True,1.0049403,168.32749545574188,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-16,169.0,0.008955223880596996,1.025443805039987,True,1.0039412,169.6660591363907,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-17,169.10000610351562,0.0005917520918083952,1.0189236950487353,True,1.0036001,169.70878650955274,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-18,171.0,0.011235918556509628,0.9842105441623265,False,1.0036732,171.62811648845673,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-19,171.1999969482422,0.0011695727967380165,1.01226639101022,True,1.0048736,172.03436296883046,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-22,173.6999969482422,0.014602803998622793,0.9723661304773189,False,1.0055985,174.672464210591,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-23,173.3000030517578,-0.0023027858578694715,0.9757645881460959,False,1.0081668,174.7153077851617,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-24,172.3000030517578,-0.00577034034847268,1.015670324436565,True,1.0116144,174.30117142168638,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-25,168.3000030517578,-0.023215321701407166,1.029708852699559,True,1.014683,170.7711533756119,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-26,173.3000030517578,0.02970885269955903,1.0098095609827225,True,1.0170922,176.26208620519174,1,1,1.0,1.0,1.0,1.0,5.0
2016-02-29,168.89999389648438,-0.0253895503623236,1.0248668582522589,True,1.0193746,172.1723652372384,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-01,169.10000610351562,0.001184204939366884,1.0183322929203733,True,1.0200741,172.49454145762866,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-02,175.0,0.03489055992625256,0.9811428397042411,False,1.0199469,178.49071323871613,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-03,173.3000030517578,-0.00971426827566968,0.9867281995888316,False,1.0197022,176.71439369969085,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-04,175.0,0.009809560982722454,0.9874285888671874,False,1.0187714,178.28499674797058,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-07,173.10000610351562,-0.010857107979910685,1.0138647822753348,True,1.017642,176.15384007731336,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-08,172.1999969482422,-0.005199359465852482,1.0121951576116859,True,1.0157062,174.90460135911962,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-09,171.6999969482422,-0.0029036005160342215,1.0122306705931314,True,1.0136828,174.04934092160693,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-10,171.0,-0.004076860574745322,1.024561385662235,True,1.0122927,173.10205900669098,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-11,172.8000030517578,0.010526333636010632,1.0162037210781711,True,1.0116581,174.81451801043113,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-14,175.5,0.015624982063417336,1.0564102216323896,True,1.0126367,177.71773409843445,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-15,174.3000030517578,-0.006837589448673409,1.0682730561568075,True,1.0134692,176.64768800077582,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-16,173.8000030517578,-0.0028686172762230067,1.0609895895201444,True,1.0142843,176.2826062876793,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-17,175.1999969482422,0.008055200643854121,1.0399543385954964,True,1.01507,177.8402541654359,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-18,175.60000610351562,0.0022831573187276355,1.0358769224031514,True,1.016429,178.48492937578703,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-21,185.39999389648438,0.055808584580524956,1.0048544184730446,True,1.0170461,188.56033960905552,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-22,186.1999969482422,0.004315011208708475,1.0032223744003734,True,1.0183065,189.6086660303299,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-23,184.39999389648438,-0.009667041252735098,0.9989154178152821,False,1.0201634,188.1181278428594,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-24,182.1999969482422,-0.011930569528528223,0.9983534409616756,False,1.0218107,186.17389746208755,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-29,181.89999389648438,-0.0016465590383244466,1.0038483355168755,True,1.0228124,186.0495632209786,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-30,186.3000030517578,0.024189166041299615,0.9940955121551446,False,1.0230591,190.59591898802682,1,1,1.0,1.0,1.0,1.0,5.0
2016-03-31,186.8000030517578,0.002683843219589699,0.9935760335726029,False,1.0221785,190.94295265290384,1,1,1.0,1.0,1.0,1.0,5.0
2016-04-01,184.1999969482422,-0.013918661996998094,1.0162866452209711,True,1.0197659,187.84086717295577,1,1,1.0,1.0,1.0,1.0,5.0
2016-04-05,181.89999389648438,-0.012486444570376842,1.033534943970295,True,1.0153441,184.69109339885472,1,1,1.0,1.0,1.0,1.0,5.0
2016-04-06,182.60000610351562,0.0038483355168752453,1.0607885568110769,True,1.0096647,184.36477211652164,1,1,1.0,1.0,1.0,1.0,5.0
2016-04-07,185.1999969482422,0.014238722660571135,1.0469762261965565,True,1.0034239,185.83410862831443,1,1,1.0,1.0,1.0,1.0,5.0
2016-04-08,185.60000610351562,0.002159876683935469,1.0387930857298922,True,0.9973128,185.1012588336962,0,0,1.0,1.0,1.0,1.0,4.0
2016-04-11,187.1999969482422,0.008620640043698113,1.029380342359304,True,0.99170804,185.64774210599353,0,0,0.0,1.0,1.0,1.0,3.0
2016-04-12,188.0,0.004273520645296847,1.0425531914893618,True,0.9881184,185.76626110076904,0,0,0.0,0.0,1.0,1.0,2.0
2016-04-13,193.6999969482422,0.030319132703415796,1.0118740479504105,True,0.9856757,190.925378640497,0,0,0.0,0.0,0.0,1.0,1.0
2016-04-14,193.89999389648438,0.0010325087836506874,1.0366168454203564,True,0.98403883,190.80512309279584,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-15,192.8000030517578,-0.005672980295779673,1.05809126955893,True,0.98233634,189.3944497999919,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-18,192.6999969482422,-0.0005187038481985207,1.0363258957491326,True,0.98067707,188.97646805580462,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-19,196.0,0.017125080975710416,1.022448948451451,True,0.98008716,192.097083568573,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-20,196.0,0.0,1.016326515042052,True,0.9797256,192.02621746063232,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-21,201.0,0.025510204081632626,0.9860696365584188,False,0.9797293,196.92558825016022,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-22,204.0,0.014925373134328401,0.9622549169203813,False,0.9807901,200.08117604255676,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-25,199.6999969482422,-0.021078446332146172,0.9389083768919428,False,0.9823828,196.18183704030525,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-26,200.39999389648438,0.003505242658684793,0.9356287710111019,False,0.98371065,197.13560758042513,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-27,199.1999969482422,-0.005988008906138154,0.9457831163794448,False,0.98535526,196.28276438413923,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-28,198.1999969482422,-0.0050200803981931275,0.9328960481506415,False,0.9872398,195.6709209950759,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-29,196.3000030517578,-0.009586245841267771,0.9409067451697539,False,0.99012583,194.36170442071216,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-03,187.5,-0.04482935769205032,0.990933349609375,False,0.9935102,186.2831600010395,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-04,187.5,0.0,0.990933349609375,False,0.9969768,186.93314865231514,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-05,188.39999389648438,0.004799967447916664,0.963906645364835,False,1.0006264,188.5180160961063,1,1,0.0,0.0,0.0,0.0,1.0
2016-05-06,184.89999389648438,-0.018577495293991664,0.9707950563832494,False,1.0051551,185.85316936207528,1,1,1.0,0.0,0.0,0.0,2.0
2016-05-09,184.6999969482422,-0.0010816492960737945,0.9729290737270497,False,1.0092657,186.4113645509242,1,1,1.0,1.0,0.0,0.0,3.0
2016-05-10,185.8000030517578,0.005955636825613286,0.9843917701418682,False,1.0131246,188.2385510129916,1,1,1.0,1.0,1.0,0.0,4.0
2016-05-11,185.8000030517578,0.0,0.9682453764350591,False,1.0163743,188.84235725631515,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-12,181.60000610351562,-0.022604934764571594,0.9785241793821837,False,1.0192125,185.08899338050833,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-13,179.5,-0.011563909872990719,0.9922005911059365,False,1.020193,183.1246400475502,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-16,179.6999969482422,0.0011141891266974735,0.9872008731729681,False,1.0189935,183.11312828228074,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-17,182.89999389648438,0.017807440192466162,0.9644614531606885,False,1.0163852,185.89684644473527,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-18,179.89999389648438,-0.0164024062335284,0.9933296443082001,False,1.0126921,182.18330150248585,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-19,177.6999969482422,-0.012228999571328947,1.0039392063042414,True,1.0075544,179.04241591770733,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-20,178.10000610351562,0.0022510363654646426,1.023582239215652,True,1.0025663,178.5570708431478,1,1,1.0,1.0,1.0,1.0,5.0
2016-05-23,177.39999389648438,-0.003930444598774341,1.0321308478192919,True,0.9986522,177.1608976923235,0,0,1.0,1.0,1.0,1.0,4.0
2016-05-24,176.39999389648438,-0.00563697877342384,1.0544218051909295,True,0.99586725,175.67097723622283,0,0,0.0,1.0,1.0,1.0,3.0
2016-05-25,178.6999969482422,0.013038566504188775,1.0391717969756173,True,0.99449384,177.71604655277224,0,0,0.0,0.0,1.0,1.0,2.0
2016-05-26,178.39999389648438,-0.001678808376503249,1.0549327544116633,True,0.99505657,177.51808593906208,0,0,0.0,0.0,0.0,1.0,1.0
2016-05-27,182.3000030517578,0.021861038613804062,1.0422380516694563,True,0.99585086,181.54361501261974,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-30,183.10000610351562,0.0043883874841772474,1.0469688179030674,True,0.99699056,182.54897789310417,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-31,186.0,0.01583830584279089,1.0424730854649698,True,0.997926,185.61423540115356,0,0,0.0,0.0,0.0,0.0,0.0
2016-06-01,185.6999969482422,-0.001612919633106502,1.0312331887295312,True,0.998608,185.44150127597277,0,0,0.0,0.0,0.0,0.0,0.0
2016-06-02,188.1999969482422,0.013462574265398652,0.9930924385077683,False,0.99944836,188.0961781160977,0,0,0.0,0.0,0.0,0.0,0.0
2016-06-03,190.0,0.009564309675588634,0.9652631257709704,False,1.0013763,190.26149153709412,1,1,0.0,0.0,0.0,0.0,1.0
2016-06-06,191.6999969482422,0.008947352359169436,0.9561815647876493,False,1.0032579,192.3245307465313,1,1,1.0,0.0,0.0,0.0,2.0
2016-06-07,193.89999389648438,0.01147624926064128,0.9360495395213666,False,1.0046155,194.7949480967145,1,1,1.0,1.0,0.0,0.0,3.0
2016-06-08,191.5,-0.012377483094536013,0.9342036234803361,False,1.0055962,192.57166481018066,1,1,1.0,1.0,1.0,0.0,4.0
2016-06-10,186.89999389648438,-0.02402091960060382,0.9588015131102311,False,1.0057632,187.9771309143216,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-13,183.39999389648438,-0.01872659237184615,0.9929117348078949,False,1.0051526,184.34497760965678,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-14,183.3000030517578,-0.0005452063688889952,0.997272231360199,False,1.0044578,184.11712355782038,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-15,181.5,-0.009819983752261896,1.0264462978058282,True,1.0045654,182.32861250638962,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-16,178.89999389648438,-0.014325102498708664,1.0396870114351366,True,1.0049341,179.78269943563646,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-17,179.1999969482422,0.001676931593029618,1.0195312503326153,True,1.0057012,180.22164915252324,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-20,182.10000610351562,0.016183087079577607,1.0126303553864864,True,1.0071027,183.3934128956389,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-21,182.8000030517578,0.0038440248477766836,1.0082056891409095,True,1.0083011,184.31745126396527,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-22,186.3000030517578,0.01914660799545498,1.0005367195012809,True,1.0094352,188.05777652758843,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-23,186.0,-0.001610322312632806,1.0086021833522345,True,1.0102077,187.8986234664917,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-24,182.6999969482422,-0.017741951891171004,1.0268199739306048,True,1.0106388,184.64371171327184,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-27,184.39999389648438,0.009304854825606723,1.0027114968359525,True,1.0104462,186.32627142252386,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-28,184.3000030517578,-0.0005422497182006047,0.9956592347340703,False,1.0109245,186.3133807873328,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-29,186.39999389648438,0.011394415680703096,0.9887339543267755,False,1.0112767,188.50197479994677,1,1,1.0,1.0,1.0,1.0,5.0
2016-06-30,187.60000610351562,0.00643783393951014,0.9786780390732353,False,1.011378,189.73452832490875,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-04,187.60000610351562,0.0,0.9866737744207721,False,1.0111636,189.69429609436702,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-05,184.89999389648438,-0.014392388695027125,1.01027587462408,True,1.0106567,186.87042033128455,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-06,183.5,-0.007571627597068309,1.025613062388241,True,1.0094137,185.22741746902466,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-07,184.3000030517578,0.004359689655355936,1.0314704446864766,True,1.0074766,185.67793459789755,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-08,183.60000610351562,-0.0037981385602343654,1.0337690454364503,True,1.0056736,184.64168771391996,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-11,185.10000610351562,0.008169934368925214,1.0291733858369754,True,1.0043252,185.90059166210267,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-12,186.8000030517578,0.009184207953464307,1.0144539448829348,True,1.0036676,187.48510943578367,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-13,188.1999969482422,0.007494613884435841,1.0196599203413363,True,1.0035608,188.8701360117011,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-14,190.10000610351562,0.010095691743267965,1.0073645126330086,True,1.0035654,190.77779449016452,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-15,189.8000030517578,-0.0015781327834069048,1.0136985816803046,True,1.004551,190.66379293400132,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-18,190.5,0.0036880765910805025,1.0073490493253772,True,1.0056342,191.57331293821335,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-19,189.5,-0.005249343832021025,1.0221635722862383,True,1.0070413,190.8343330025673,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-20,191.89999389648438,0.012664875443189283,1.009379901558146,True,1.0084592,193.52331631980996,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-21,191.5,-0.0020843872287986676,1.003133191141074,True,1.0091687,193.25581449270248,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-22,192.39999389648438,0.00469970703125,0.9953222768969079,False,1.0085555,194.0460781052061,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-25,191.89999389648438,-0.0025987526811929174,1.0020844667430746,True,1.0071411,193.27037349157035,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-26,193.6999969482422,0.009379901558145942,0.992772359739074,False,1.0046709,194.60474220280958,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-27,193.6999969482422,0.0,0.9819308205723142,False,1.0015099,193.99246551529723,1,1,1.0,1.0,1.0,1.0,5.0
2016-07-28,192.10000610351562,-0.008260149044576837,0.9968765950835405,False,0.99929345,191.9642771796971,0,0,1.0,1.0,1.0,1.0,4.0
2016-07-29,191.5,-0.003123404916459571,1.005744157198515,True,0.99735105,190.99272614717484,0,0,0.0,1.0,1.0,1.0,3.0
2016-08-01,192.3000030517578,0.004177561627978221,1.0135204929977395,True,0.99570864,191.47477535487906,0,0,0.0,0.0,1.0,1.0,2.0
2016-08-02,192.3000030517578,0.0,1.008840337604075,True,0.99415416,191.1758470893319,0,0,0.0,0.0,0.0,1.0,1.0
2016-08-03,190.1999969482422,-0.010920468383718185,1.009989533048155,True,0.99349797,188.96331042843485,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-04,191.5,0.006834926775059591,1.0323759631761995,True,0.9934165,190.23925748467445,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-05,192.60000610351562,0.005744157198515065,1.0233644852408852,True,0.993426,191.3338584617868,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-08,194.89999389648438,0.011941784631785524,1.0271934490391659,True,0.9941142,193.75285543815517,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-09,194.0,-0.004617721522158558,1.0340206500181217,True,0.9956666,193.15932488441467,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-10,192.10000610351562,-0.009793782971568965,0.9953148926253108,False,0.9979072,191.69798330579397,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-11,197.6999969482422,0.029151435017180205,0.9691452152812954,False,1.0013274,197.96242302251085,1,1,0.0,0.0,0.0,0.0,1.0
2016-08-12,197.10000610351562,-0.003034855103632772,0.9700659108443923,False,1.0053449,198.1534795610496,1,1,1.0,0.0,0.0,0.0,2.0
2016-08-15,200.1999969482422,0.01572800988701384,0.957542456895254,False,1.0107528,202.3527069002066,1,1,1.0,1.0,0.0,0.0,3.0
2016-08-16,200.60000610351562,0.0019980477590959556,0.9456629669809247,False,1.0153441,203.6780412656808,1,1,1.0,1.0,1.0,0.0,4.0
2016-08-17,191.1999969482422,-0.046859465948484336,0.989016784109599,False,1.0182589,194.69110416562216,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-18,191.60000610351562,0.002092098125826336,0.9869519837141899,False,1.0191978,195.27830884253126,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-19,191.1999969482422,-0.002087730388992348,0.9864017213063534,False,1.0199288,195.0103859293249,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-22,191.6999969482422,0.002615062803245527,0.9806990244802082,False,1.0190543,195.35270497944475,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-23,189.6999969482422,-0.010432968345534088,1.0021086408102715,True,1.018813,193.26882565240703,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-24,189.10000610351562,-0.003162840560773761,1.003172875861242,True,1.0191265,192.71683388701422,1,1,1.0,1.0,1.0,1.0,5.0
2016-08-25,189.10000610351562,0.0,1.0058169794247622,True,1.0197372,192.8323189986404,1,1,1.0,1.0,1.0,1.0,5.0
