Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,7.0856032371521,7.1933112144470215,7.07790994644165,7.100989818572998,5.116485595703125,9019069
2011-01-04,7.1394572257995605,7.154843807220459,7.100989818572998,7.116376876831055,5.127572059631348,6226063
2011-01-05,7.100989818572998,7.131763935089111,7.070216178894043,7.108683109283447,5.122027397155762,14519868
2011-01-06,7.070216178894043,7.0856032371521,6.954815864562988,7.008668899536133,5.049964427947998,25583124
2011-01-07,7.008668899536133,7.039443016052246,6.985589027404785,7.008668899536133,5.049964427947998,18464009
2011-01-10,6.977896213531494,7.0240559577941895,6.947122097015381,6.954815864562988,5.0111613273620605,19024639
2011-01-11,6.931735992431641,7.07790994644165,6.931735992431641,7.0240559577941895,5.061051845550537,13611183
2011-01-12,6.985589027404785,7.039443016052246,6.970202922821045,7.016363143920898,5.055508613586426,10732020
2011-01-13,7.000976085662842,7.016363143920898,6.9625091552734375,6.985589027404785,5.033334255218506,17347611
2011-01-14,6.9625091552734375,6.977896213531494,6.931735992431641,6.939428806304932,5.0000762939453125,20606126
2011-01-17,6.939428806304932,6.977896213531494,6.924042224884033,6.939428806304932,5.0000762939453125,10438869
2011-01-18,6.954815864562988,7.008668899536133,6.954815864562988,6.985589027404785,5.033334255218506,7324649
2011-01-19,7.016363143920898,7.0240559577941895,6.954815864562988,7.0240559577941895,5.061051845550537,9780163
2011-01-20,6.977896213531494,6.985589027404785,6.9625091552734375,6.977896213531494,5.0277934074401855,13230508
2011-01-21,6.970202922821045,7.008668899536133,6.939428806304932,6.947122097015381,5.005619049072266,10408968
2011-01-24,6.954815864562988,6.970202922821045,6.893269062042236,6.893269062042236,4.96681547164917,12685931
2011-01-25,6.900961875915527,6.947122097015381,6.87788200378418,6.893269062042236,4.96681547164917,11107514
2011-01-26,6.924042224884033,6.970202922821045,6.847107887268066,6.87788200378418,4.9557294845581055,13253892
2011-01-27,6.847107887268066,6.924042224884033,6.847107887268066,6.854802131652832,4.939098834991455,11947257
2011-01-28,6.908655166625977,6.908655166625977,6.831721782684326,6.862494945526123,4.944642066955566,10461247
2011-01-31,6.793254852294922,6.824028015136719,6.7855610847473145,6.7855610847473145,4.889209270477295,12175749
2011-02-01,6.7855610847473145,6.831721782684326,6.762481212615967,6.816335201263428,4.911383152008057,9863343
2011-02-02,6.916348934173584,6.985589027404785,6.885574817657471,6.9625091552734375,5.016705513000488,9526056
2011-02-07,7.039443016052246,7.039443016052246,6.8086419105529785,6.839415073394775,4.928010940551758,13681262
2011-02-08,6.839415073394775,6.931735992431641,6.7855610847473145,6.847107887268066,4.933555603027344,13270795
2011-02-09,6.8086419105529785,6.816335201263428,6.73170804977417,6.762481212615967,4.872579574584961,25211275
2011-02-10,6.762481212615967,6.8086419105529785,6.6316938400268555,6.685546875,4.817145824432373,19368707
2011-02-11,6.685546875,6.685546875,6.53937292098999,6.6009202003479,4.75616979598999,21533287
2011-02-14,6.593226909637451,6.662467002868652,6.5778398513793945,6.593226909637451,4.7506256103515625,17023805
2011-02-15,6.5778398513793945,6.700933933258057,6.562452793121338,6.685546875,4.817145824432373,23355040
2011-02-16,6.700933933258057,6.7855610847473145,6.677854061126709,6.739400863647461,4.855949878692627,14773554
2011-02-17,6.762481212615967,6.762481212615967,6.585533142089844,6.662467002868652,4.800515651702881,16547110
2011-02-18,6.593226909637451,6.708628177642822,6.593226909637451,6.693241119384766,4.822689056396484,7930986
2011-02-21,6.716320991516113,6.831721782684326,6.677854061126709,6.8086419105529785,4.905838966369629,14465674
2011-02-22,6.770174980163574,6.793254852294922,6.693241119384766,6.739400863647461,4.855949878692627,9200857
2011-02-23,6.800948143005371,6.8086419105529785,6.716320991516113,6.754787921905518,4.86703634262085,13484199
2011-02-24,6.800948143005371,6.831721782684326,6.6009202003479,6.654774188995361,4.794973373413086,14864505
2011-02-25,6.677854061126709,6.8086419105529785,6.639387130737305,6.777867794036865,4.883665084838867,14327622
2011-02-28,6.708628177642822,6.770174980163574,6.639387130737305,6.708628177642822,4.833775997161865,21610657
2011-03-01,6.800948143005371,6.87788200378418,6.73170804977417,6.831721782684326,4.922469139099121,18037061
2011-03-02,6.770174980163574,6.924042224884033,6.770174980163574,6.831721782684326,4.922469139099121,13187489
2011-03-03,6.824028015136719,6.87788200378418,6.74709415435791,6.831721782684326,4.922469139099121,9777742
2011-03-04,6.831721782684326,6.916348934173584,6.831721782684326,6.885574817657471,4.961272239685059,10718216
2011-03-07,6.870189189910889,6.900961875915527,6.777867794036865,6.831721782684326,4.922469139099121,7911523
2011-03-08,6.831721782684326,7.070216178894043,6.831721782684326,6.993282794952393,5.038878917694092,20850209
2011-03-09,7.070216178894043,7.07790994644165,6.9625091552734375,7.008668899536133,5.049964427947998,16349306
2011-03-10,7.047135829925537,7.047135829925537,6.9625091552734375,6.985589027404785,5.033334255218506,9071720
2011-03-11,6.9625091552734375,7.031750202178955,6.839415073394775,6.885574817657471,4.961272239685059,16288087
2011-03-14,6.870189189910889,6.931735992431641,6.854802131652832,6.924042224884033,4.988987922668457,6266228
2011-03-15,6.847107887268066,6.885574817657471,6.562452793121338,6.754787921905518,4.86703634262085,26041645
2011-03-16,6.924042224884033,7.016363143920898,6.885574817657471,6.931735992431641,4.994532108306885,44590323
2011-03-17,6.87788200378418,6.985589027404785,6.824028015136719,6.954815864562988,5.0111613273620605,22138376
