Date,0002.HK,0003.HK,0012.HK,0017.HK,1398.HK,3988.HK,0669.HK,2382.HK,1299.HK,0388.HK
2016-10-20,78.19999694824219,10.167451858520508,34.14725875854492,38.2400016784668,4.71999979019165,3.4800000190734863,30.899999618530277,40.59999847412109,52.75,206.6000061035156
2016-10-21,78.19999694824219,10.167451858520508,34.14725875854492,38.2400016784668,4.71999979019165,3.4800000190734863,30.899999618530277,40.59999847412109,52.75,206.6000061035156
2016-10-24,79.69999694824219,10.20833969116211,34.56047821044922,39.560001373291016,4.809999942779541,3.5799999237060547,30.149999618530277,40.70000076293945,52.70000076293945,208.0
2016-10-25,78.69999694824219,10.249227523803713,34.8985710144043,39.400001525878906,4.789999961853027,3.569999933242798,29.850000381469727,40.29999923706055,53.0,208.6000061035156
2016-10-26,78.5999984741211,10.221969604492188,34.8985710144043,39.0,4.71999979019165,3.5199999809265137,29.0,39.09999847412109,52.29999923706055,206.3999938964844
2016-10-27,78.25,10.20833969116211,34.447784423828125,38.84000015258789,4.690000057220459,3.4800000190734863,29.049999237060547,38.95000076293945,51.400001525878906,205.6000061035156
2016-10-28,77.9000015258789,10.221969604492188,34.259952545166016,38.31999969482422,4.630000114440918,3.440000057220459,28.899999618530277,38.95000076293945,51.400001525878906,204.0
2016-10-31,78.9000015258789,10.35826301574707,34.52291488647461,38.68000030517578,4.670000076293945,3.4800000190734863,29.200000762939453,37.900001525878906,48.95000076293945,205.3999938964844
2016-11-01,80.1500015258789,10.562702178955078,35.04883575439453,39.15999984741211,4.75,3.5199999809265137,28.950000762939453,38.79999923706055,48.5,206.0
2016-11-02,78.9000015258789,10.453667640686035,34.74831008911133,38.91999816894531,4.650000095367432,3.450000047683716,28.549999237060547,37.84999847412109,47.95000076293945,203.0
2016-11-03,78.3499984741211,10.33100414276123,34.447784423828125,38.959999084472656,4.639999866485596,3.440000057220459,28.299999237060547,37.0,47.650001525878906,200.1999969482422
2016-11-04,78.19999694824219,10.290116310119627,34.372650146484375,39.0,4.650000095367432,3.440000057220459,28.399999618530277,36.29999923706055,47.79999923706055,199.6999969482422
2016-11-07,79.0999984741211,10.371891975402832,32.38166809082031,35.47999954223633,4.690000057220459,3.4800000190734863,29.200000762939453,37.95000076293945,48.5,202.6000061035156
